"TrialID","Subj","Basename","TrialNo","Target","SemanticFoil","PhonologicalFoil","Unrelated"
1674,"038L","RWL_Block1_038L29MS1",18,"bee","fly","bear","heart"
1675,"038L","RWL_Block1_038L29MS1",19,"pear","cheese","pen","ring"
1676,"038L","RWL_Block1_038L29MS1",20,"shirt","dress","cheese","fly"
1677,"038L","RWL_Block1_038L29MS1",21,"horse","bear","heart","pan"
1678,"038L","RWL_Block1_038L29MS1",22,"swing","kite","spoon","heart"
1679,"038L","RWL_Block1_038L29MS1",23,"spoon","pan","swan","drum"
1680,"038L","RWL_Block1_038L29MS1",24,"bear","horse","bell","ring"
1681,"038L","RWL_Block2_038L29MS1",25,"spoon","pan","swan","drum"
1682,"038L","RWL_Block2_038L29MS1",26,"flag","kite","fly","pear"
1683,"038L","RWL_Block2_038L29MS1",27,"pan","spoon","pear","vase"
1684,"038L","RWL_Block2_038L29MS1",28,"bread","cheese","bear","vase"
1685,"038L","RWL_Block2_038L29MS1",29,"shirt","dress","cheese","fly"
1686,"038L","RWL_Block2_038L29MS1",30,"pen","sword","pear","van"
1687,"038L","RWL_Block2_038L29MS1",31,"swan","bee","spoon","bell"
1688,"038L","RWL_Block2_038L29MS1",32,"vase","gift","van","swan"
1689,"038L","RWL_Block2_038L29MS1",33,"cheese","bread","shirt","van"
1690,"038L","RWL_Block2_038L29MS1",34,"fly","bee","flag","pen"
1691,"038L","RWL_Block2_038L29MS1",35,"pear","cheese","pen","vase"
1692,"038L","RWL_Block2_038L29MS1",36,"sword","pen","swan","gift"
1693,"038L","RWL_Block2_038L29MS1",37,"horse","bear","heart","pan"
1694,"038L","RWL_Block2_038L29MS1",38,"drum","bell","dress","sword"
1695,"038L","RWL_Block2_038L29MS1",39,"kite","flag","gift","shirt"
1696,"038L","RWL_Block2_038L29MS1",40,"van","horse","pan","sword"
1697,"038L","RWL_Block2_038L29MS1",41,"bell","drum","bee","swing"
1698,"038L","RWL_Block2_038L29MS1",42,"ring","dress","swing","flag"
1699,"038L","RWL_Block2_038L29MS1",43,"heart","ring","horse","pan"
1700,"038L","RWL_Block2_038L29MS1",44,"swing","kite","spoon","heart"
1701,"038L","RWL_Block2_038L29MS1",45,"bee","fly","bear","heart"
1702,"038L","RWL_Block2_038L29MS1",46,"gift","vase","kite","bread"
1703,"038L","RWL_Block2_038L29MS1",47,"dress","shirt","drum","swing"
1704,"038L","RWL_Block2_038L29MS1",48,"bear","horse","bell","ring"
1705,"039L","RWL_Block1_039L37MS2",1,"flag","kite","fly","pear"
1706,"039L","RWL_Block1_039L37MS2",2,"drum","bell","dress","sword"
1707,"039L","RWL_Block1_039L37MS2",3,"ring","dress","swing","flag"
1708,"039L","RWL_Block1_039L37MS2",4,"swan","bee","spoon","bell"
1709,"039L","RWL_Block1_039L37MS2",5,"kite","flag","gift","shirt"
1710,"039L","RWL_Block1_039L37MS2",6,"bell","drum","bee","swing"
1711,"039L","RWL_Block1_039L37MS2",7,"heart","ring","horse","bread"
1712,"039L","RWL_Block1_039L37MS2",8,"bread","cheese","bear","vase"
1713,"039L","RWL_Block1_039L37MS2",9,"vase","gift","van","swan"
1714,"039L","RWL_Block1_039L37MS2",10,"gift","vase","kite","bread"
1715,"039L","RWL_Block1_039L37MS2",11,"fly","bee","flag","pen"
1716,"039L","RWL_Block1_039L37MS2",12,"pen","sword","pear","van"
1717,"039L","RWL_Block1_039L37MS2",13,"dress","shirt","drum","swing"
1718,"039L","RWL_Block1_039L37MS2",14,"cheese","bread","shirt","van"
1719,"039L","RWL_Block1_039L37MS2",15,"van","horse","pan","sword"
1720,"039L","RWL_Block1_039L37MS2",16,"pan","spoon","pear","vase"
1721,"039L","RWL_Block1_039L37MS2",17,"sword","pen","swan","gift"
1722,"039L","RWL_Block1_039L37MS2",18,"bee","fly","bear","heart"
1723,"039L","RWL_Block1_039L37MS2",19,"pear","cheese","pen","ring"
1724,"039L","RWL_Block1_039L37MS2",20,"shirt","dress","cheese","fly"
1725,"039L","RWL_Block1_039L37MS2",21,"horse","bear","heart","pan"
1726,"039L","RWL_Block1_039L37MS2",22,"swing","kite","spoon","heart"
1727,"039L","RWL_Block1_039L37MS2",23,"spoon","pan","swan","drum"
1728,"039L","RWL_Block1_039L37MS2",24,"bear","horse","bell","ring"
1729,"039L","RWL_Block2_039L37MS2",25,"spoon","pan","swan","drum"
1730,"039L","RWL_Block2_039L37MS2",26,"flag","kite","fly","pear"
1731,"039L","RWL_Block2_039L37MS2",27,"pan","spoon","pear","vase"
1732,"039L","RWL_Block2_039L37MS2",28,"bread","cheese","bear","vase"
1733,"039L","RWL_Block2_039L37MS2",29,"shirt","dress","cheese","fly"
1734,"039L","RWL_Block2_039L37MS2",30,"pen","sword","pear","van"
1735,"039L","RWL_Block2_039L37MS2",31,"swan","bee","spoon","bell"
1736,"039L","RWL_Block2_039L37MS2",32,"vase","gift","van","swan"
1737,"039L","RWL_Block2_039L37MS2",33,"cheese","bread","shirt","van"
1738,"039L","RWL_Block2_039L37MS2",34,"fly","bee","flag","pen"
1739,"039L","RWL_Block2_039L37MS2",35,"pear","cheese","pen","vase"
1740,"039L","RWL_Block2_039L37MS2",36,"sword","pen","swan","gift"
1741,"039L","RWL_Block2_039L37MS2",37,"horse","bear","heart","pan"
1742,"039L","RWL_Block2_039L37MS2",38,"drum","bell","dress","sword"
1743,"039L","RWL_Block2_039L37MS2",39,"kite","flag","gift","shirt"
1744,"039L","RWL_Block2_039L37MS2",40,"van","horse","pan","sword"
1745,"039L","RWL_Block2_039L37MS2",41,"bell","drum","bee","swing"
1746,"039L","RWL_Block2_039L37MS2",42,"ring","dress","swing","flag"
1747,"039L","RWL_Block2_039L37MS2",43,"heart","ring","horse","pan"
1748,"039L","RWL_Block2_039L37MS2",44,"swing","kite","spoon","heart"
1749,"039L","RWL_Block2_039L37MS2",45,"bee","fly","bear","heart"
1750,"039L","RWL_Block2_039L37MS2",46,"gift","vase","kite","bread"
1751,"039L","RWL_Block2_039L37MS2",47,"dress","shirt","drum","swing"
1752,"039L","RWL_Block2_039L37MS2",48,"bear","horse","bell","ring"
1753,"040L","RWL_Block1_040L37FS2",1,"flag","kite","fly","pear"
1754,"040L","RWL_Block1_040L37FS2",2,"drum","bell","dress","sword"
1755,"040L","RWL_Block1_040L37FS2",3,"ring","dress","swing","flag"
1756,"040L","RWL_Block1_040L37FS2",4,"swan","bee","spoon","bell"
1757,"040L","RWL_Block1_040L37FS2",5,"kite","flag","gift","shirt"
1758,"040L","RWL_Block1_040L37FS2",6,"bell","drum","bee","swing"
1759,"040L","RWL_Block1_040L37FS2",7,"heart","ring","horse","bread"
1760,"040L","RWL_Block1_040L37FS2",8,"bread","cheese","bear","vase"
1761,"040L","RWL_Block1_040L37FS2",9,"vase","gift","van","swan"
1762,"040L","RWL_Block1_040L37FS2",10,"gift","vase","kite","bread"
1763,"040L","RWL_Block1_040L37FS2",11,"fly","bee","flag","pen"
1764,"040L","RWL_Block1_040L37FS2",12,"pen","sword","pear","van"
1765,"040L","RWL_Block1_040L37FS2",13,"dress","shirt","drum","swing"
1766,"040L","RWL_Block1_040L37FS2",14,"cheese","bread","shirt","van"
1767,"040L","RWL_Block1_040L37FS2",15,"van","horse","pan","sword"
1768,"040L","RWL_Block1_040L37FS2",16,"pan","spoon","pear","vase"
1769,"040L","RWL_Block1_040L37FS2",17,"sword","pen","swan","gift"
1770,"040L","RWL_Block1_040L37FS2",18,"bee","fly","bear","heart"
1771,"040L","RWL_Block1_040L37FS2",19,"pear","cheese","pen","ring"
1772,"040L","RWL_Block1_040L37FS2",20,"shirt","dress","cheese","fly"
1773,"040L","RWL_Block1_040L37FS2",21,"horse","bear","heart","pan"
1774,"040L","RWL_Block1_040L37FS2",22,"swing","kite","spoon","heart"
1775,"040L","RWL_Block1_040L37FS2",23,"spoon","pan","swan","drum"
1776,"040L","RWL_Block1_040L37FS2",24,"bear","horse","bell","ring"
1777,"040L","RWL_Block2_040L37FS2",25,"spoon","pan","swan","drum"
1778,"040L","RWL_Block2_040L37FS2",26,"flag","kite","fly","pear"
1779,"040L","RWL_Block2_040L37FS2",27,"pan","spoon","pear","vase"
1780,"040L","RWL_Block2_040L37FS2",28,"bread","cheese","bear","vase"
1781,"040L","RWL_Block2_040L37FS2",29,"shirt","dress","cheese","fly"
1782,"040L","RWL_Block2_040L37FS2",30,"pen","sword","pear","van"
1783,"040L","RWL_Block2_040L37FS2",31,"swan","bee","spoon","bell"
1784,"040L","RWL_Block2_040L37FS2",32,"vase","gift","van","swan"
1785,"040L","RWL_Block2_040L37FS2",33,"cheese","bread","shirt","van"
1786,"040L","RWL_Block2_040L37FS2",34,"fly","bee","flag","pen"
1787,"040L","RWL_Block2_040L37FS2",35,"pear","cheese","pen","vase"
1788,"040L","RWL_Block2_040L37FS2",36,"sword","pen","swan","gift"
1789,"040L","RWL_Block2_040L37FS2",37,"horse","bear","heart","pan"
1790,"040L","RWL_Block2_040L37FS2",38,"drum","bell","dress","sword"
1791,"040L","RWL_Block2_040L37FS2",39,"kite","flag","gift","shirt"
1792,"040L","RWL_Block2_040L37FS2",40,"van","horse","pan","sword"
1793,"040L","RWL_Block2_040L37FS2",41,"bell","drum","bee","swing"
1794,"040L","RWL_Block2_040L37FS2",42,"ring","dress","swing","flag"
1795,"040L","RWL_Block2_040L37FS2",43,"heart","ring","horse","pan"
1796,"040L","RWL_Block2_040L37FS2",44,"swing","kite","spoon","heart"
1797,"040L","RWL_Block2_040L37FS2",45,"bee","fly","bear","heart"
1798,"040L","RWL_Block2_040L37FS2",46,"gift","vase","kite","bread"
1799,"040L","RWL_Block2_040L37FS2",47,"dress","shirt","drum","swing"
1800,"040L","RWL_Block2_040L37FS2",48,"bear","horse","bell","ring"
1801,"041L","RWL_Block1_041L30MS1",1,"flag","kite","fly","pear"
1802,"041L","RWL_Block1_041L30MS1",2,"drum","bell","dress","sword"
1803,"041L","RWL_Block1_041L30MS1",3,"ring","dress","swing","flag"
1804,"041L","RWL_Block1_041L30MS1",4,"swan","bee","spoon","bell"
1805,"041L","RWL_Block1_041L30MS1",5,"kite","flag","gift","shirt"
1806,"041L","RWL_Block1_041L30MS1",6,"bell","drum","bee","swing"
1807,"041L","RWL_Block1_041L30MS1",7,"heart","ring","horse","bread"
1808,"041L","RWL_Block1_041L30MS1",8,"bread","cheese","bear","vase"
1809,"041L","RWL_Block1_041L30MS1",9,"vase","gift","van","swan"
1810,"041L","RWL_Block1_041L30MS1",10,"gift","vase","kite","bread"
1811,"041L","RWL_Block1_041L30MS1",11,"fly","bee","flag","pen"
1812,"041L","RWL_Block1_041L30MS1",12,"pen","sword","pear","van"
1813,"041L","RWL_Block1_041L30MS1",13,"dress","shirt","drum","swing"
1814,"041L","RWL_Block1_041L30MS1",14,"cheese","bread","shirt","van"
1815,"041L","RWL_Block1_041L30MS1",15,"van","horse","pan","sword"
1816,"041L","RWL_Block1_041L30MS1",16,"pan","spoon","pear","vase"
1817,"041L","RWL_Block1_041L30MS1",17,"sword","pen","swan","gift"
1818,"041L","RWL_Block1_041L30MS1",18,"bee","fly","bear","heart"
1819,"041L","RWL_Block1_041L30MS1",19,"pear","cheese","pen","ring"
1820,"041L","RWL_Block1_041L30MS1",20,"shirt","dress","cheese","fly"
1821,"041L","RWL_Block1_041L30MS1",21,"horse","bear","heart","pan"
1822,"041L","RWL_Block1_041L30MS1",22,"swing","kite","spoon","heart"
1823,"041L","RWL_Block1_041L30MS1",23,"spoon","pan","swan","drum"
1824,"041L","RWL_Block1_041L30MS1",24,"bear","horse","bell","ring"
1825,"041L","RWL_Block2_041L30MS1",25,"spoon","pan","swan","drum"
1826,"041L","RWL_Block2_041L30MS1",26,"flag","kite","fly","pear"
1827,"041L","RWL_Block2_041L30MS1",27,"pan","spoon","pear","vase"
1828,"041L","RWL_Block2_041L30MS1",28,"bread","cheese","bear","vase"
1829,"041L","RWL_Block2_041L30MS1",29,"shirt","dress","cheese","fly"
1830,"041L","RWL_Block2_041L30MS1",30,"pen","sword","pear","van"
1831,"041L","RWL_Block2_041L30MS1",31,"swan","bee","spoon","bell"
1832,"041L","RWL_Block2_041L30MS1",32,"vase","gift","van","swan"
1833,"041L","RWL_Block2_041L30MS1",33,"cheese","bread","shirt","van"
1834,"041L","RWL_Block2_041L30MS1",34,"fly","bee","flag","pen"
1835,"041L","RWL_Block2_041L30MS1",35,"pear","cheese","pen","vase"
1836,"041L","RWL_Block2_041L30MS1",36,"sword","pen","swan","gift"
1837,"041L","RWL_Block2_041L30MS1",37,"horse","bear","heart","pan"
1838,"041L","RWL_Block2_041L30MS1",38,"drum","bell","dress","sword"
1839,"041L","RWL_Block2_041L30MS1",39,"kite","flag","gift","shirt"
1840,"041L","RWL_Block2_041L30MS1",40,"van","horse","pan","sword"
1841,"041L","RWL_Block2_041L30MS1",41,"bell","drum","bee","swing"
1842,"041L","RWL_Block2_041L30MS1",42,"ring","dress","swing","flag"
1843,"041L","RWL_Block2_041L30MS1",43,"heart","ring","horse","pan"
1844,"041L","RWL_Block2_041L30MS1",44,"swing","kite","spoon","heart"
1845,"041L","RWL_Block2_041L30MS1",45,"bee","fly","bear","heart"
1846,"041L","RWL_Block2_041L30MS1",46,"gift","vase","kite","bread"
1847,"041L","RWL_Block2_041L30MS1",47,"dress","shirt","drum","swing"
1848,"041L","RWL_Block2_041L30MS1",48,"bear","horse","bell","ring"
1849,"042L","RWL_Block1_042L30MS1",1,"flag","kite","fly","pear"
1850,"042L","RWL_Block1_042L30MS1",2,"drum","bell","dress","sword"
1851,"042L","RWL_Block1_042L30MS1",3,"ring","dress","swing","flag"
1852,"042L","RWL_Block1_042L30MS1",4,"swan","bee","spoon","bell"
1853,"042L","RWL_Block1_042L30MS1",5,"kite","flag","gift","shirt"
1854,"042L","RWL_Block1_042L30MS1",6,"bell","drum","bee","swing"
1855,"042L","RWL_Block1_042L30MS1",7,"heart","ring","horse","bread"
1856,"042L","RWL_Block1_042L30MS1",8,"bread","cheese","bear","vase"
1857,"042L","RWL_Block1_042L30MS1",9,"vase","gift","van","swan"
1858,"042L","RWL_Block1_042L30MS1",10,"gift","vase","kite","bread"
1859,"042L","RWL_Block1_042L30MS1",11,"fly","bee","flag","pen"
1860,"042L","RWL_Block1_042L30MS1",12,"pen","sword","pear","van"
1861,"042L","RWL_Block1_042L30MS1",13,"dress","shirt","drum","swing"
1862,"042L","RWL_Block1_042L30MS1",14,"cheese","bread","shirt","van"
1863,"042L","RWL_Block1_042L30MS1",15,"van","horse","pan","sword"
1864,"042L","RWL_Block1_042L30MS1",16,"pan","spoon","pear","vase"
1865,"042L","RWL_Block1_042L30MS1",17,"sword","pen","swan","gift"
1866,"042L","RWL_Block1_042L30MS1",18,"bee","fly","bear","heart"
1867,"042L","RWL_Block1_042L30MS1",19,"pear","cheese","pen","ring"
1868,"042L","RWL_Block1_042L30MS1",20,"shirt","dress","cheese","fly"
1869,"042L","RWL_Block1_042L30MS1",21,"horse","bear","heart","pan"
1870,"042L","RWL_Block1_042L30MS1",22,"swing","kite","spoon","heart"
1871,"042L","RWL_Block1_042L30MS1",23,"spoon","pan","swan","drum"
1872,"042L","RWL_Block1_042L30MS1",24,"bear","horse","bell","ring"
1873,"042L","RWL_Block2_042L30MS1",25,"spoon","pan","swan","drum"
1874,"042L","RWL_Block2_042L30MS1",26,"flag","kite","fly","pear"
1875,"042L","RWL_Block2_042L30MS1",27,"pan","spoon","pear","vase"
1876,"042L","RWL_Block2_042L30MS1",28,"bread","cheese","bear","vase"
1877,"042L","RWL_Block2_042L30MS1",29,"shirt","dress","cheese","fly"
1878,"042L","RWL_Block2_042L30MS1",30,"pen","sword","pear","van"
1879,"042L","RWL_Block2_042L30MS1",31,"swan","bee","spoon","bell"
1880,"042L","RWL_Block2_042L30MS1",32,"vase","gift","van","swan"
1881,"042L","RWL_Block2_042L30MS1",33,"cheese","bread","shirt","van"
1882,"042L","RWL_Block2_042L30MS1",34,"fly","bee","flag","pen"
1883,"042L","RWL_Block2_042L30MS1",35,"pear","cheese","pen","vase"
1884,"042L","RWL_Block2_042L30MS1",36,"sword","pen","swan","gift"
1885,"042L","RWL_Block2_042L30MS1",37,"horse","bear","heart","pan"
1886,"042L","RWL_Block2_042L30MS1",38,"drum","bell","dress","sword"
1887,"042L","RWL_Block2_042L30MS1",39,"kite","flag","gift","shirt"
1888,"042L","RWL_Block2_042L30MS1",40,"van","horse","pan","sword"
1889,"042L","RWL_Block2_042L30MS1",41,"bell","drum","bee","swing"
1890,"042L","RWL_Block2_042L30MS1",42,"ring","dress","swing","flag"
1891,"042L","RWL_Block2_042L30MS1",43,"heart","ring","horse","pan"
1892,"042L","RWL_Block2_042L30MS1",44,"swing","kite","spoon","heart"
1893,"042L","RWL_Block2_042L30MS1",45,"bee","fly","bear","heart"
1894,"042L","RWL_Block2_042L30MS1",46,"gift","vase","kite","bread"
1895,"042L","RWL_Block2_042L30MS1",47,"dress","shirt","drum","swing"
1896,"042L","RWL_Block2_042L30MS1",48,"bear","horse","bell","ring"
1897,"043L","RWL_Block1_043L38FS2",1,"flag","kite","fly","pear"
1898,"043L","RWL_Block1_043L38FS2",2,"drum","bell","dress","sword"
1899,"043L","RWL_Block1_043L38FS2",3,"ring","dress","swing","flag"
1900,"043L","RWL_Block1_043L38FS2",4,"swan","bee","spoon","bell"
1901,"043L","RWL_Block1_043L38FS2",5,"kite","flag","gift","shirt"
1902,"043L","RWL_Block1_043L38FS2",6,"bell","drum","bee","swing"
1903,"043L","RWL_Block1_043L38FS2",7,"heart","ring","horse","bread"
1904,"043L","RWL_Block1_043L38FS2",8,"bread","cheese","bear","vase"
1905,"043L","RWL_Block1_043L38FS2",9,"vase","gift","van","swan"
1906,"043L","RWL_Block1_043L38FS2",10,"gift","vase","kite","bread"
1907,"043L","RWL_Block1_043L38FS2",11,"fly","bee","flag","pen"
1908,"043L","RWL_Block1_043L38FS2",12,"pen","sword","pear","van"
1909,"043L","RWL_Block1_043L38FS2",13,"dress","shirt","drum","swing"
1910,"043L","RWL_Block1_043L38FS2",14,"cheese","bread","shirt","van"
1911,"043L","RWL_Block1_043L38FS2",15,"van","horse","pan","sword"
1912,"043L","RWL_Block1_043L38FS2",16,"pan","spoon","pear","vase"
1913,"043L","RWL_Block1_043L38FS2",17,"sword","pen","swan","gift"
1914,"043L","RWL_Block1_043L38FS2",18,"bee","fly","bear","heart"
1915,"043L","RWL_Block1_043L38FS2",19,"pear","cheese","pen","ring"
1916,"043L","RWL_Block1_043L38FS2",20,"shirt","dress","cheese","fly"
1917,"043L","RWL_Block1_043L38FS2",21,"horse","bear","heart","pan"
1918,"043L","RWL_Block1_043L38FS2",22,"swing","kite","spoon","heart"
1919,"043L","RWL_Block1_043L38FS2",23,"spoon","pan","swan","drum"
1920,"043L","RWL_Block1_043L38FS2",24,"bear","horse","bell","ring"
1921,"043L","RWL_Block2_043L38FS2",25,"spoon","pan","swan","drum"
1922,"043L","RWL_Block2_043L38FS2",26,"flag","kite","fly","pear"
1923,"043L","RWL_Block2_043L38FS2",27,"pan","spoon","pear","vase"
1924,"043L","RWL_Block2_043L38FS2",28,"bread","cheese","bear","vase"
1925,"043L","RWL_Block2_043L38FS2",29,"shirt","dress","cheese","fly"
1926,"043L","RWL_Block2_043L38FS2",30,"pen","sword","pear","van"
1927,"043L","RWL_Block2_043L38FS2",31,"swan","bee","spoon","bell"
1928,"043L","RWL_Block2_043L38FS2",32,"vase","gift","van","swan"
1929,"043L","RWL_Block2_043L38FS2",33,"cheese","bread","shirt","van"
1930,"043L","RWL_Block2_043L38FS2",34,"fly","bee","flag","pen"
1931,"043L","RWL_Block2_043L38FS2",35,"pear","cheese","pen","vase"
1932,"043L","RWL_Block2_043L38FS2",36,"sword","pen","swan","gift"
1933,"043L","RWL_Block2_043L38FS2",37,"horse","bear","heart","pan"
1934,"043L","RWL_Block2_043L38FS2",38,"drum","bell","dress","sword"
1935,"043L","RWL_Block2_043L38FS2",39,"kite","flag","gift","shirt"
1936,"043L","RWL_Block2_043L38FS2",40,"van","horse","pan","sword"
1937,"043L","RWL_Block2_043L38FS2",41,"bell","drum","bee","swing"
1938,"043L","RWL_Block2_043L38FS2",42,"ring","dress","swing","flag"
1939,"043L","RWL_Block2_043L38FS2",43,"heart","ring","horse","pan"
1940,"043L","RWL_Block2_043L38FS2",44,"swing","kite","spoon","heart"
1941,"043L","RWL_Block2_043L38FS2",45,"bee","fly","bear","heart"
1942,"043L","RWL_Block2_043L38FS2",46,"gift","vase","kite","bread"
1943,"043L","RWL_Block2_043L38FS2",47,"dress","shirt","drum","swing"
1944,"043L","RWL_Block2_043L38FS2",48,"bear","horse","bell","ring"
1945,"045L","RWL_Block1_045L38MS2",1,"flag","kite","fly","pear"
1946,"045L","RWL_Block1_045L38MS2",2,"drum","bell","dress","sword"
1947,"045L","RWL_Block1_045L38MS2",3,"ring","dress","swing","flag"
1948,"045L","RWL_Block1_045L38MS2",4,"swan","bee","spoon","bell"
1949,"045L","RWL_Block1_045L38MS2",5,"kite","flag","gift","shirt"
1950,"045L","RWL_Block1_045L38MS2",6,"bell","drum","bee","swing"
1951,"045L","RWL_Block1_045L38MS2",7,"heart","ring","horse","bread"
1952,"045L","RWL_Block1_045L38MS2",8,"bread","cheese","bear","vase"
1953,"045L","RWL_Block1_045L38MS2",9,"vase","gift","van","swan"
1954,"045L","RWL_Block1_045L38MS2",10,"gift","vase","kite","bread"
1955,"045L","RWL_Block1_045L38MS2",11,"fly","bee","flag","pen"
1956,"045L","RWL_Block1_045L38MS2",12,"pen","sword","pear","van"
1957,"045L","RWL_Block1_045L38MS2",13,"dress","shirt","drum","swing"
1958,"045L","RWL_Block1_045L38MS2",14,"cheese","bread","shirt","van"
1959,"045L","RWL_Block1_045L38MS2",15,"van","horse","pan","sword"
1960,"045L","RWL_Block1_045L38MS2",16,"pan","spoon","pear","vase"
1961,"045L","RWL_Block1_045L38MS2",17,"sword","pen","swan","gift"
1962,"045L","RWL_Block1_045L38MS2",18,"bee","fly","bear","heart"
1963,"045L","RWL_Block1_045L38MS2",19,"pear","cheese","pen","ring"
1964,"045L","RWL_Block1_045L38MS2",20,"shirt","dress","cheese","fly"
1965,"045L","RWL_Block1_045L38MS2",21,"horse","bear","heart","pan"
1966,"045L","RWL_Block1_045L38MS2",22,"swing","kite","spoon","heart"
1967,"045L","RWL_Block1_045L38MS2",23,"spoon","pan","swan","drum"
1968,"045L","RWL_Block1_045L38MS2",24,"bear","horse","bell","ring"
1969,"045L","RWL_Block2_045L38MS2",25,"spoon","pan","swan","drum"
1970,"045L","RWL_Block2_045L38MS2",26,"flag","kite","fly","pear"
1971,"045L","RWL_Block2_045L38MS2",27,"pan","spoon","pear","vase"
1972,"045L","RWL_Block2_045L38MS2",28,"bread","cheese","bear","vase"
1973,"045L","RWL_Block2_045L38MS2",29,"shirt","dress","cheese","fly"
1974,"045L","RWL_Block2_045L38MS2",30,"pen","sword","pear","van"
1975,"045L","RWL_Block2_045L38MS2",31,"swan","bee","spoon","bell"
1976,"045L","RWL_Block2_045L38MS2",32,"vase","gift","van","swan"
1977,"045L","RWL_Block2_045L38MS2",33,"cheese","bread","shirt","van"
1978,"045L","RWL_Block2_045L38MS2",34,"fly","bee","flag","pen"
1979,"045L","RWL_Block2_045L38MS2",35,"pear","cheese","pen","vase"
1980,"045L","RWL_Block2_045L38MS2",36,"sword","pen","swan","gift"
1981,"045L","RWL_Block2_045L38MS2",37,"horse","bear","heart","pan"
1982,"045L","RWL_Block2_045L38MS2",38,"drum","bell","dress","sword"
1983,"045L","RWL_Block2_045L38MS2",39,"kite","flag","gift","shirt"
1984,"045L","RWL_Block2_045L38MS2",40,"van","horse","pan","sword"
1985,"045L","RWL_Block2_045L38MS2",41,"bell","drum","bee","swing"
